@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R2-4,6-26,28-33,36-38,40-47-weka.filters.unsupervised.attribute.Remove-R7'

@attribute NumDots numeric
@attribute NumDash numeric
@attribute PctExtHyperlinks numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute SubmitInfoToEmail numeric
@attribute CLASS_LABEL {0,1}

@data
2,7,0.266667,0,0,0,0
2,13,0.634146,0,1,0,0
2,0,0.0125,0,0,1,0
2,6,0.271605,0,0,1,0
1,8,0.369565,0,0,0,0
1,3,0.202128,0.06383,0,0,0
1,3,0.1,0.033333,0,1,0
3,10,0.341737,0.002801,0,1,0
1,7,0.390558,0.120172,0,0,0
3,6,0.162791,0,0,0,0
1,7,0.056277,0.025974,0,0,0
2,0,0.064815,0,0,1,0
1,6,0.436782,0.011494,0,0,0
3,1,0.07,0,0,0,0
1,6,0.171429,0.021429,0,1,0
2,4,0.132867,0.034965,0,0,0
1,11,0.195489,0.015038,0,0,0
1,4,0.448276,0.034483,0,0,0
3,5,0.013699,0,0,1,0
1,5,0.180645,0.025806,0,0,0
4,1,0.25974,0.025974,0,1,0
3,0,0,0,0,0,0
1,0,0.086957,0,0,0,0
2,8,0.227273,0.015152,0,0,0
1,6,0.105058,0.038911,0,1,0
2,1,0.050955,0,0,0,0
2,4,0.085106,0.27305,0,0,0
2,0,0.259259,0,0,0,0
1,6,0.123457,0.061728,0,0,0
3,0,0.038462,0,0,0,0
1,8,0.046512,0,0,0,0
1,3,0,0.002597,0,0,0
1,6,0.416667,0,0,0,0
4,0,0.047619,0,0,0,0
4,0,0.205882,0,0,0,0
4,0,0.176,0,0,0,0
4,0,0.040404,0,0,0,0
1,7,0.224299,0.102804,0,1,0
3,10,0.463158,0.021053,0,1,0
2,0,0.285714,0,0,1,0
3,9,0.091667,0.008333,0,0,0
5,5,0.72549,0.026144,0,0,0
1,12,0.333333,0,0,1,0
1,6,0.147059,0.029412,0,0,0
2,4,0.044118,0.073529,0,0,0
2,8,0.318059,0,0,1,0
2,8,0.05974,0,0,0,0
1,5,0,0.00369,0,0,0
1,7,0.174757,0,0,1,0
1,4,0.115646,0.047619,0,0,0
1,4,0.224138,0,0,0,0
2,12,0.870056,0.022599,0,0,0
2,0,0.081761,0,0,0,0
2,7,0.255814,0.294574,1,0,0
3,0,0.614173,0,1,0,0
1,13,0.205021,0,0,0,0
2,0,0.08,0,0,0,0
2,4,0.1875,0.041667,0,0,0
2,0,0.055556,0,0,0,0
1,5,0,0,1,0,0
3,0,0.041667,0,0,0,0
3,5,0.345745,0,0,1,0
1,3,0.03125,0,0,0,0
3,19,0.628743,0.011976,0,0,0
1,10,0.247706,0.009174,0,0,0
1,0,0.058824,0,0,1,0
4,0,0.111111,0.111111,0,0,0
3,2,0.04918,0,0,0,0
1,1,0.162162,0,0,0,0
1,6,0.488095,0.107143,0,0,0
2,14,0.194805,0.012987,0,0,0
2,0,0.487179,0,0,0,0
1,5,0.113208,0,0,0,0
1,10,0.253846,0.023077,0,0,0
4,0,0.107143,0.142857,0,0,0
2,2,0,0,0,0,0
3,1,0.119048,0,0,1,0
3,2,0,0,0,0,0
2,11,0.263636,0.045455,0,0,0
1,6,0.107317,0.034146,0,0,0
1,4,0.428571,0,0,0,0
1,10,0.162162,0,0,0,0
1,5,0.208333,0.091667,0,1,0
1,12,0.183099,0.028169,0,0,0
1,3,0.110497,0.265193,0,1,0
2,0,0.333333,0,0,0,0
1,3,0.522727,0.022727,0,0,0
2,4,0.090909,0,0,1,0
2,2,0.020325,0.04065,0,0,0
1,11,0.195876,0.005155,0,0,0
3,0,0,0,0,0,0
2,0,0.021429,0.007143,0,1,0
1,5,0.153846,0.012821,0,0,0
1,6,0.162162,0.027027,0,0,0
1,11,0.060403,0,0,1,0
1,5,0.076,0.04,0,0,0
1,3,0.055556,0.009259,0,1,0
2,9,0.43662,0.035211,0,0,0
3,2,0.240964,0.072289,0,0,0
2,5,0.039216,0.137255,0,0,0
3,0,0.045455,0,0,0,0
1,11,0.170124,0.020747,0,0,0
5,2,0,0,0,0,0
2,0,0.961538,0,1,0,0
1,3,0.146789,0.100917,0,1,0
2,3,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0.003071,0.001024,0,1,0
1,0,0.176471,0.058824,0,0,0
1,0,0.122951,0,0,0,0
2,0,0.010989,0,0,0,0
1,0,0.280899,0.011236,0,0,0
1,2,0.10559,0.062112,0,1,0
1,5,0.198529,0.080882,0,1,0
2,0,0.094891,0,0,1,0
1,0,0.270833,0.010417,0,0,0
1,0,0.288889,0,0,0,0
1,0,0.262626,0.010101,0,0,0
2,0,0.333333,0,0,1,0
1,1,0.313725,0.019608,0,1,0
1,1,0.13198,0.015228,0,0,0
3,0,0,0,0,0,0
1,0,0.060773,0.038674,0,1,0
3,3,0,0,0,0,0
2,0,0.076923,0.076923,0,0,0
2,0,0.032258,0,0,0,0
2,0,0.26506,0.012048,0,1,0
2,0,0.190939,0.006472,0,0,0
1,0,0.4,0.1,0,0,0
1,5,0.424242,0.030303,0,0,0
1,1,0.195122,0,0,0,0
1,0,0.392157,0.019608,0,0,0
1,1,0.187166,0.037433,0,0,0
1,0,0.281768,0,0,0,0
1,0,0.016667,0,0,0,0
2,0,0.1,0.15,0,0,0
2,0,0.016393,0.005464,0,0,0
2,1,0.086957,0.043478,0,0,0
1,2,0.274336,0.017699,0,0,0
2,1,0.02439,0.04878,0,0,0
1,0,0.658537,0,0,1,0
1,0,0.228972,0,0,1,0
1,1,0.038961,0,0,1,0
2,0,0.987013,0,1,1,0
4,0,0.008889,0.004444,0,1,0
1,0,0.342105,0.078947,0,1,0
2,3,0,0.089286,0,0,0
2,0,0.184874,0,0,0,0
1,0,0.035714,0.071429,0,0,0
2,0,0.002959,0,0,0,0
1,3,0.37037,0.037037,0,0,0
2,0,0,0.037037,0,0,0
2,1,0.008,0.064,0,0,0
1,3,0.188406,0.014493,0,1,0
3,0,0.142857,0.142857,0,0,0
2,0,0.012903,0,0,0,0
2,0,0.02381,0,0,0,0
2,1,0.197842,0,0,0,0
2,1,0.192308,0.038462,0,0,0
2,2,0,0,0,0,0
1,0,0.125,0,0,0,0
3,1,0.10596,0,0,0,0
1,1,0.028169,0.046278,0,0,0
2,0,0.010638,0.039007,0,0,0
1,2,0.113636,0.227273,0,0,0
1,0,0.057971,0,0,0,0
1,1,0.056604,0.037736,0,0,0
2,0,0.064516,0,0,0,0
1,0,0.201923,0.009615,0,0,0
1,0,0.114583,0.010417,0,0,0
2,0,0.063492,0,0,0,0
1,0,0.102804,0,0,0,0
2,1,0.126866,0.022388,0,0,0
3,0,0.023438,0.03125,0,0,0
2,0,0.304348,0.021739,0,0,0
1,1,0.119048,0.095238,0,0,0
3,2,0.010204,0,0,0,0
1,2,0.096154,0.076923,0,0,0
1,0,0.340909,0,0,0,0
1,4,0.064516,0,0,0,0
1,0,0.086957,0.23913,0,0,0
2,1,0.027027,0.009009,0,0,0
2,0,0.073643,0,0,0,0
2,0,0.288194,0.114583,0,0,0
2,0,0.102564,0,0,0,0
2,2,0.349206,0.015873,0,0,0
2,0,0.16,0,0,0,0
3,0,0.462687,0,0,0,0
2,1,0.097222,0,0,0,0
2,1,0.545455,0,0,0,0
2,1,0.18797,0.007519,0,0,0
2,1,0.137931,0,0,0,0
2,2,0.07,0.065,0,0,0
2,1,0.515385,0,0,0,0
2,0,0.351648,0.010989,0,0,0
2,1,0.048276,0.006897,0,0,0
2,3,0.113208,0,0,0,0
3,0,0.103175,0,0,0,0
2,2,0.007678,0.001919,0,0,0
2,3,0.193548,0,0,0,0
2,0,0.284553,0,0,0,0
2,0,0,0,1,0,0
2,0,0.079646,0,0,0,0
2,0,0.263158,0.105263,0,1,0
3,0,0.082487,0,0,0,0
1,0,0.398305,0.050847,0,0,0
2,0,0.119403,0.223881,0,1,0
2,2,0.721362,0.018576,1,1,0
1,3,0,0.047619,0,0,0
3,0,0.772727,0,0,0,0
1,1,0.117117,0.081081,0,1,0
1,1,0.049296,0.007042,0,0,0
1,0,0.0125,0.025,0,0,0
3,0,0.041667,0,0,1,0
3,0,0.094937,0.113924,0,0,0
2,0,0.384615,0.015385,0,0,0
2,1,0.004732,0.009464,0,0,0
1,0,0.191176,0.029412,0,0,0
2,0,0,0,0,1,0
1,4,0.34188,0.012821,0,0,0
2,3,0.164384,0,0,0,0
2,3,0.105263,0.157895,0,0,0
2,0,0.039773,0.079545,0,0,0
1,0,0.057143,0.485714,0,1,0
1,0,0.241935,0,0,0,0
2,2,0.093023,0.372093,1,0,0
2,0,0.470588,0,0,0,0
1,1,0.022727,0.022727,0,0,0
1,3,0.171429,0,0,0,0
2,0,0.060606,0.030303,0,0,0
2,1,0.006579,0,0,0,0
1,3,0.218447,0.009709,0,1,0
1,4,0.3125,0.020833,0,0,0
2,0,0.425532,0.021277,0,0,0
3,0,0.166667,0,0,0,0
1,2,0.061856,0.061856,0,0,0
1,2,0.014872,0.003272,0,0,0
1,1,0.029412,0,0,0,0
1,1,0.015625,0.03125,0,0,0
1,0,0.059126,0,0,1,0
1,3,0.222222,0.022222,0,0,0
1,2,0.432558,0.004651,0,0,0
4,0,0.051913,0,0,0,0
1,5,0.032787,0.081967,0,0,0
2,2,0.276836,0.00565,0,0,0
3,0,0.05,0.0125,0,0,0
1,2,0.083333,0.011111,0,0,0
1,0,0.30303,0,0,1,0
2,0,0,0,0,0,0
3,0,0.188406,0,0,0,0
3,0,0.010714,0.15,0,0,0
2,0,0,0,0,0,0
2,0,0.242424,0,0,0,0
2,0,0,0.048387,0,0,0
2,0,0.13253,0.108434,0,0,0
1,0,0.152174,0.130435,0,1,0
1,0,0.1,0,0,0,0
1,0,0,0,0,1,0
2,0,0.421053,0,0,0,0
1,0,0.133333,0,0,0,0
2,0,0.227586,0.006897,0,0,0
2,0,0,0.0625,0,0,0
1,3,0.36,0,0,0,0
2,0,0.076923,0,0,0,0
1,1,0.056604,0.056604,0,1,0
2,0,0.214765,0.026846,0,0,0
1,0,0.525424,0.008475,0,1,0
1,2,0.1,0.016667,0,0,0
1,0,0.094828,0,0,0,0
1,0,0.276316,0.039474,0,0,0
2,0,0.028777,0,0,0,0
1,0,0.050562,0.050562,0,0,0
2,1,0.031579,0.031579,0,0,0
3,0,0.014286,0,0,0,0
1,1,0.12381,0,0,0,0
1,2,0.425,0.025,0,0,0
1,3,0.407407,0,0,0,0
1,0,0.304348,0,0,0,0
1,1,0.210526,0.035088,0,0,0
1,0,0.044444,0,0,0,0
1,0,0.10101,0.010101,0,0,0
2,0,0.020619,0,0,0,0
2,1,0,0.04,0,1,0
2,0,0.057971,0.014493,0,0,0
3,0,0.089385,0.011173,0,0,0
1,1,0.042105,0.010526,0,0,0
3,0,0.002079,0.003119,0,0,0
2,2,0.017045,0.022727,0,0,0
2,0,0.813333,0.008889,1,1,0
1,0,0.021277,0.042553,0,0,0
1,0,0.098485,0.060606,0,0,0
2,1,0.285714,0,0,0,0
1,1,0,0,0,0,0
1,0,0.357143,0.214286,0,0,0
1,0,0.23,0.11,0,1,0
2,0,0.05,0.2,0,0,0
3,5,0.057143,0.014286,0,0,0
2,0,0.15,0.15,0,0,0
2,0,0.06,0.18,0,0,0
1,3,0.116883,0.077922,0,0,0
3,0,0.024896,0,0,0,0
2,1,0.021277,0.042553,0,0,0
2,0,0.068182,0,0,0,0
2,0,0.57265,0.034188,0,0,0
2,0,0.021277,0.021277,0,0,0
2,1,0.041667,0.3125,0,0,0
3,0,0.204082,0,0,0,0
1,2,0.030303,0.166667,0,0,0
1,0,0.25,0,0,0,0
1,0,0.319249,0,0,0,0
1,2,0.016393,0.032787,0,0,0
1,0,0.405345,0.002227,0,1,0
1,1,0.230769,0,0,0,0
2,0,0.102564,0.102564,0,0,0
1,0,0.171429,0.071429,0,0,0
1,0,0,0.111111,0,1,0
1,0,0.008264,0,0,0,0
1,3,0.25,0.104167,0,0,0
1,0,0.243243,0,0,0,0
2,2,0.019608,0.019608,0,0,0
3,2,0.05,0,0,0,0
3,0,0.061798,0,0,0,0
3,0,0.014851,0,0,0,0
1,0,0.086957,0.043478,0,0,0
1,0,0.291667,0,0,0,0
3,0,0.083333,0.277778,0,1,0
2,0,0.04878,0.146341,0,1,0
1,2,0.140244,0.018293,0,0,0
3,0,0.16,0,0,0,0
4,0,0,0,0,1,0
3,0,0.015873,0.126984,0,0,0
3,0,0.171429,0.114286,0,1,0
3,0,0.031447,0.031447,0,0,0
2,0,0.15,0.2,0,0,0
3,0,0.135135,0.297297,0,1,0
1,0,0.173469,0.010204,0,0,0
2,0,0.102151,0,0,0,0
1,0,0.341463,0,0,0,0
2,0,0.040404,0.010101,0,0,0
1,2,0.013333,0,0,0,0
1,0,0.10828,0.006369,0,1,0
3,0,0.250996,0,0,1,0
3,0,0.096774,0,0,0,0
2,0,0.444444,0,0,0,0
1,0,0.195122,0.02439,0,0,0
2,0,0.004016,0,0,0,0
1,0,0.302632,0.065789,0,1,0
2,0,0,0,0,0,0
1,4,0.300885,0.00885,0,0,0
2,0,0.387097,0,0,0,0
2,0,0.074074,0,0,0,0
1,1,0.033898,0.016949,0,0,0
2,0,0.675439,0,0,0,0
1,0,0.060606,0.060606,0,0,0
1,1,0.092486,0,0,0,0
2,0,0.195122,0.036585,0,0,0
1,0,0,0.041667,0,0,0
1,4,0.240741,0.027778,0,0,0
3,1,0,0,0,0,0
1,2,0.097959,0.016327,0,0,0
2,0,0.057692,0,0,0,0
1,0,0.153846,0,0,0,0
1,0,0.09058,0.003623,0,0,0
1,0,0.125,0.041667,0,0,0
2,0,0.02439,0,0,0,0
2,0,0.058419,0.006873,0,0,0
1,2,0.013648,0.001241,0,0,0
1,0,0.189076,0.012605,0,0,0
2,0,0,0,1,0,0
3,0,0.027027,0,0,0,0
3,0,0.096774,0,0,0,0
3,1,0.162162,0,0,0,0
3,0,0.076923,0,0,0,0
2,0,0.005537,0.011074,0,0,0
4,0,0.117647,0,0,0,0
3,0,0.026667,0.02,0,0,0
3,0,0.065574,0,0,0,0
3,0,0,0,0,0,0
3,0,0.012987,0,0,0,0
4,0,0.195313,0,0,0,0
4,0,0.034483,0,0,0,0
3,0,0.028846,0,0,0,0
3,0,0.036364,0,0,1,0
3,0,0.119403,0,0,0,0
3,0,0.188679,0,0,0,0
4,0,0.235669,0,0,1,0
3,0,0.021277,0.053191,0,0,0
3,0,0.265092,0,0,0,0
3,0,0.225,0,0,0,0
2,0,0,0,0,1,0
1,0,0.018634,0.031056,0,0,0
1,0,0.121951,0.146341,0,1,0
1,0,0.25,0,0,1,0
3,0,0,0,0,1,0
1,0,0.083333,0.055556,0,0,0
1,1,0.166667,0.047619,0,1,0
2,0,0,0,0,0,0
1,3,0.37037,0.074074,0,1,0
2,0,0.096774,0.016129,0,1,0
1,0,0.096618,0.115942,0,0,0
1,1,0.012987,0.012987,0,0,0
1,0,0.513514,0.337838,0,0,0
1,0,0.196078,0.009804,0,0,0
1,0,0.173913,0,0,0,0
2,1,0.035088,0,0,0,0
2,0,0.288889,0,0,0,0
2,0,0,0.024691,0,1,0
3,1,0.037037,0.111111,0,0,0
1,3,0.344262,0.040984,0,0,0
3,0,0,0.014286,0,0,0
2,1,0.026616,0.019011,0,0,0
1,1,0.795181,0.012048,1,0,0
1,1,0.12,0.02,0,1,0
1,0,0.06383,0.425532,0,0,0
2,0,0.235294,0.102941,0,0,0
2,0,0.013158,0,0,0,0
1,1,0.112903,0,0,0,0
2,0,0.055556,0,0,1,0
1,0,0.436709,0.006329,0,0,0
2,0,0.6,0.05,0,0,0
1,2,0.285714,0,0,0,0
2,0,0.315789,0,0,0,0
1,0,0.025641,0,0,1,0
2,1,0.059701,0.014925,0,0,0
1,3,0.235294,0.047059,0,0,0
1,0,0,0,0,0,0
1,0,0.192982,0.122807,0,0,0
1,0,0.133333,0.013333,0,0,0
1,0,0.015625,0,0,0,0
1,0,0.026786,0,0,0,0
2,0,0.6,0,0,0,0
2,0,0.028571,0.290476,0,1,0
2,1,0.156069,0.046243,0,1,0
1,0,0.098361,0.032787,0,1,0
1,2,0.7,0.05,1,0,0
2,0,0.058824,0,0,0,0
1,0,0.185714,0.042857,0,0,0
1,1,0.294872,0.044872,0,0,0
2,0,0.089744,0,0,0,0
1,0,0.055556,0.039683,0,0,0
1,2,0.333333,0.078431,0,0,0
1,0,0.425532,0,0,1,0
3,2,0.03125,0,0,0,0
1,1,0.104651,0,0,0,0
4,0,0.026316,0,1,0,0
1,2,0.375,0.027778,0,0,0
1,0,0.211538,0.096154,0,0,0
2,0,0.058296,0.026906,0,0,0
1,1,0.09772,0.003257,0,0,0
2,0,0.484848,0.030303,0,0,0
1,3,0.642857,0,0,0,0
2,2,0.097561,0,0,0,0
1,0,0.538462,0.038462,0,0,0
1,3,0.05,0.007143,0,0,0
1,2,0.107692,0.061538,0,0,0
2,0,0,0,0,0,0
1,0,0.227273,0.045455,0,0,0
1,0,0.065217,0.021739,0,1,0
1,0,0.111111,0.111111,0,0,0
1,1,0.004274,0.034188,0,0,0
1,1,0.253731,0,0,0,0
1,0,0.035714,0.214286,0,0,0
1,0,0.066667,0.222222,1,0,0
2,0,0,0,0,1,0
2,1,0.083333,0.111111,0,0,0
3,2,0.478261,0.021739,0,0,0
1,2,0.129412,0,0,0,0
2,0,0.00885,0.017699,0,0,0
1,1,0.263158,0,0,1,0
2,0,0.052632,0,0,0,0
1,0,0.273349,0,0,0,0
1,3,0.230769,0.009615,0,0,0
2,0,0.138889,0,0,1,0
1,0,0.45,0,0,0,0
1,0,0.214286,0,0,1,0
1,0,0.05,0.05,0,0,0
2,2,0.038961,0,0,0,0
1,0,0.050505,0.010101,0,0,0
1,0,0.175,0.025,0,1,0
3,1,0.354839,0.290323,0,1,0
2,0,0.170732,0,0,0,0
2,5,0.077586,0.008621,0,0,0
2,0,0,0,0,0,0
1,3,0.320988,0.061728,0,0,0
1,0,0.340909,0.022727,0,0,0
1,0,0.361011,0.00722,0,0,0
3,0,0.057471,0,0,1,0
2,0,0.025641,0.025641,0,0,0
1,2,0.010714,0.1,0,0,0
2,0,0,0.825397,0,0,0
1,1,0.513605,0.003401,0,0,0
1,0,0.289216,0.009804,0,0,0
1,0,0.1,0,0,0,0
2,0,0,0.043478,0,1,0
2,0,0.183908,0,0,0,0
2,0,0.190476,0,0,1,0
2,2,0.055944,0.013986,0,0,0
1,1,0.235294,0.058824,0,0,0
1,2,0.045872,0,0,0,0
1,2,0.1875,0.085938,0,1,0
1,2,0.277778,0,0,0,0
1,0,0.019608,0,0,0,0
1,0,0.241135,0.06383,0,0,0
1,1,0.137681,0.065217,0,1,0
1,1,0.1,0.09,0,1,0
1,4,0.161538,0.076923,0,1,0
1,1,0.035422,0.010899,0,0,0
2,2,0.042056,0,0,0,0
2,0,0.018293,0,0,1,0
2,1,0.147059,0.058824,0,1,0
1,0,0.163265,0.081633,0,0,0
1,2,0.255319,0,0,0,0
1,0,0.522222,0.042593,0,1,0
3,1,1,0,1,0,0
2,0,0.244275,0.015267,0,0,0
1,0,0.079114,0,0,0,0
3,0,0.012987,0.051948,0,0,0
1,3,0.190476,0.087302,0,1,0
1,0,0.131579,0.078947,0,0,0
1,0,0.028902,0,0,0,0
1,2,0.2,0.035294,0,0,0
3,0,0,0.928571,0,0,0
1,0,0.088957,0.144172,0,0,0
1,3,0.041667,0,0,1,0
1,1,0.034188,0,0,0,0
1,3,0.128205,0,0,0,0
1,0,0,0,0,1,0
1,0,0.25,0.166667,0,0,0
1,0,0.16,0.04,0,0,0
3,0,0.237805,0,0,0,0
2,0,0.03125,0.023438,0,0,0
2,1,0,0,0,0,0
1,0,0.475687,0.002114,0,0,0
2,0,0.108108,0.027027,0,1,0
2,0,0,0,0,0,0
1,3,0.353659,0,0,0,0
2,0,0.256944,0,0,0,0
2,0,0.026316,0,0,0,0
1,3,0.020619,0.010309,0,0,0
1,2,0.8,0,0,0,0
2,1,0.139896,0.010363,0,0,0
1,1,0.055556,0.018519,0,0,0
1,0,0.024242,0.072727,0,0,0
1,3,0.163636,0.1,0,1,0
2,0,0.027027,0.189189,0,0,0
3,0,0.12,0,0,0,0
1,0,0.352941,0.058824,0,0,0
1,2,0.277778,0,0,0,0
1,0,0.427586,0.02069,0,0,0
2,0,0.289157,0,0,0,0
2,0,0.025641,0,0,1,0
3,1,0.115385,0.038462,0,1,0
4,1,0.076923,0.025641,0,1,0
2,0,0.457627,0.016949,0,0,0
1,0,0.057554,0,0,0,0
1,4,0.170213,0.015957,0,0,0
2,0,0,0.035714,0,0,0
2,0,0.136364,0.090909,0,0,0
1,0,0.333333,0.050505,0,0,0
2,0,0,0.045455,0,1,0
1,1,0.483871,0,0,0,0
2,0,0.285714,0.042857,0,0,0
1,0,0.2,0.057143,0,0,0
1,1,0.204545,0.090909,0,0,0
2,0,0,0,0,0,0
1,2,0.008333,0,0,0,0
2,0,0.013158,0,0,1,0
2,0,0.15625,0.0625,0,0,0
1,0,0.91875,0,0,1,0
2,0,0.125,0,0,0,0
1,1,0.368421,0,0,0,0
3,0,0,0.095238,0,0,0
2,2,0.357143,0,0,0,0
3,0,0,0,0,0,0
1,1,0.029412,0.073529,0,0,0
1,0,0.070588,0.011765,0,0,0
1,0,0.184697,0.007916,0,0,0
1,1,0.101124,0.106742,0,0,0
2,0,0.007463,0.022388,0,0,0
1,2,0.535714,0.035714,0,0,0
1,3,0.115385,0,0,0,0
1,1,0.118644,0.084746,0,1,0
1,0,0.117647,0,0,0,0
2,0,0.009685,0,0,0,0
1,0,0.181818,0,0,0,0
2,3,0.5,0,0,0,0
1,0,0.234694,0,0,1,0
1,0,0.0837,0,0,0,0
1,0,0,0.102804,0,0,0
1,0,0.046512,0,0,0,0
3,0,0.038462,0.028846,0,0,0
2,0,0.011834,0.017751,0,0,0
1,0,0.117284,0,0,1,0
1,2,0.068493,0.013699,0,0,0
1,1,0.2,0.02069,0,0,0
1,1,0.485207,0,0,0,0
2,0,0,0.8,0,0,0
2,0,0.272727,0.045455,0,0,0
2,0,0.326087,0,0,1,0
1,0,0.075472,0.056604,0,0,0
1,2,0.5,0.0625,0,0,0
2,3,0.047619,0,0,1,0
2,0,0.052632,0.052632,0,0,0
1,0,0.053763,0.021505,0,0,0
1,1,0.142857,0.107143,0,0,0
1,1,0.230769,0,0,0,0
1,0,0.081081,0,0,0,0
1,0,0.418605,0.046512,0,1,0
4,2,0.144033,0,0,0,0
2,0,0.2,0,0,1,0
1,1,0.132353,0.066176,0,1,0
1,3,0.352941,0.058824,1,0,0
1,6,0.169697,0.018182,0,1,0
3,0,0.015094,0,0,0,0
3,2,0.046667,0.006667,0,0,0
1,0,0.052632,0,0,1,0
3,0,0.15625,0.25,0,0,0
1,2,0,0,0,0,0
1,0,0.045918,0.05102,0,0,0
1,2,0.040816,0.020408,0,1,0
1,1,0.01676,0.050279,0,0,0
1,1,0.175439,0.017544,0,0,0
1,0,0.018868,0,0,0,0
1,0,0,0,0,0,0
2,2,0.198718,0.032051,0,0,0
2,0,0.142857,0,0,0,0
2,2,0.066667,0,0,0,0
1,1,0.025424,0.016949,0,0,0
1,0,0.62533,0,0,0,0
3,0,0,0.25,0,1,0
2,0,0.081481,0.018519,0,0,0
1,1,0.095238,0.22449,0,1,0
2,0,0.130435,0.086957,0,0,0
1,1,0.135135,0.018018,0,0,0
1,0,0.153846,0,0,0,0
1,3,0,0.223214,0,0,0
1,0,0.1,0.05,0,0,0
1,0,0.253333,0.013333,0,0,0
2,0,0,0.009434,0,0,0
2,0,0.156627,0,0,0,0
1,0,0.044702,0.013245,0,0,0
2,1,0.027027,0,0,1,0
1,2,0.1,0.075,0,0,0
2,0,0,0,0,1,0
2,3,0.067797,0.084746,0,0,0
1,0,0.130435,0,0,0,0
1,0,0.261905,0.02381,0,0,0
4,0,0,0.026316,0,0,0
1,1,0,0,0,0,0
2,0,0.039474,0,0,0,0
2,0,0.055944,0.055944,0,0,0
1,0,0.086207,0,0,0,0
2,0,0,0,0,0,0
2,1,0,0.103448,0,0,0
1,0,0.157025,0.033058,0,0,0
1,0,0.029412,0,0,0,0
1,0,0.027027,0.027027,0,0,0
1,0,0.04,0,0,0,0
1,1,0.442623,0.07377,0,0,0
2,0,0.155462,0.008403,0,0,0
2,0,0.425926,0.046296,0,1,0
1,1,0,0.002083,0,0,0
2,0,0.036697,0,0,0,0
1,0,0.041667,0,0,0,0
2,2,0.039216,0,0,0,0
2,3,0.03125,0.5625,0,0,0
2,0,0.135714,0,0,0,0
1,3,0.1875,0,0,0,0
3,0,0.03252,0,0,0,0
1,0,0.1875,0,0,1,0
2,0,0.08,0,0,0,0
1,1,0.223881,0,0,0,0
3,0,0.297872,0,0,0,0
1,0,0.081081,0.162162,0,0,0
1,0,0.101449,0.028986,0,1,0
3,0,0.020833,0,0,0,0
2,0,0.266667,0.1,0,1,0
2,1,0.5,0,0,1,0
1,3,0.533333,0.013333,0,0,0
2,0,0.2,0.088889,0,0,0
1,0,0.088235,0.058824,0,0,0
1,0,0.081301,0.073171,0,0,0
2,1,0.013699,0.191781,0,0,0
2,0,0.002506,0.048872,0,0,0
2,4,0.36,0.02,0,0,0
1,1,0.076503,0.005464,0,0,0
3,0,0.02454,0.01227,0,0,0
2,0,0.270492,0.008197,0,0,0
3,0,0.266667,0,0,0,0
2,0,0.235294,0.117647,0,1,0
1,0,0.15625,0,0,0,0
1,0,0.26455,0.034392,0,1,0
1,1,0.142857,0.067227,0,1,0
1,0,0.027586,0.027586,0,0,0
1,0,0.135135,0.040541,0,0,0
2,1,0.008403,0,0,0,0
1,3,0.176471,0.1,0,1,0
3,1,0.009174,0.009174,0,0,0
2,0,0.117647,0,0,0,0
2,0,0.967864,0.003781,1,1,0
1,4,0.032258,0.012407,0,0,0
2,0,0.038462,0,0,0,0
2,0,0.01626,0.00271,0,0,0
1,2,0,0,0,0,0
1,0,0.265537,0.022599,0,0,0
1,0,0.14956,0.1261,0,0,0
2,1,0.323529,0.029412,0,1,0
2,2,0.317365,0.011976,0,0,0
1,3,0.145161,0.032258,0,1,0
3,0,0.360656,0,0,0,0
1,3,0.114583,0,0,0,0
3,1,0.035088,0.005848,0,0,0
2,0,0.098039,0.098039,0,0,0
2,0,0.1875,0,0,0,0
1,0,0.109524,0.02381,0,1,0
2,1,0.021978,0,0,1,0
2,3,0.026316,0.164474,0,0,0
2,1,0.101796,0.005988,0,0,0
1,0,0.069767,0.023256,0,0,0
2,0,0.028571,0.028571,0,0,0
2,2,0.137891,0.002897,0,0,0
2,3,0.461538,0,0,0,0
1,0,0.088889,0,0,0,0
3,0,0.25,0,0,0,0
3,0,0,0,0,0,0
1,0,0.297872,0,0,1,0
1,1,0.184211,0.026316,0,0,0
2,0,0.058824,0,0,0,0
1,0,0.188235,0.035294,0,1,0
1,1,0.105114,0.007102,0,0,0
2,2,0.172414,0.051724,0,1,0
3,0,0.055172,0,0,0,0
1,2,0,0.039216,0,0,0
4,0,0.076923,0.051282,0,0,0
1,0,0.008772,0.008772,0,0,0
1,1,0.047945,0.009132,0,0,0
1,4,0.266667,0,0,1,0
2,1,0.244898,0.020408,0,1,0
1,1,0.098592,0.084507,0,0,0
2,0,0.0625,0,0,1,0
3,1,0.416667,0,0,0,0
3,0,0,0.02381,0,0,0
1,0,0.117647,0.070588,0,1,0
3,0,0.196078,0.058824,0,0,0
1,1,0.034553,0.002033,0,0,0
1,0,0.684615,0,1,0,0
2,0,0,0,0,1,0
1,0,0.285714,0,0,1,0
2,0,0.071856,0.083832,0,1,0
2,0,0.05,0,0,1,0
1,3,0.028986,0.014493,0,1,0
1,1,0,0.012048,0,0,0
